CVEGEO	cases	CVE_ENT	vax_pc	ENTIDAD	MUN	Population	sum_cases_7_days	pop	vax_rate	cases_last_7_days_per_100k	prev_per_100k	prev	m_test	m_v	risk_inf_no_mitig_small	risk_inf_testing_no_vax_small	risk_inf_fully_vax_no_test_small	risk_inf_fully_vax_and_test_small	risk_inf_no_mitig_med	risk_inf_testing_no_vax_med	risk_inf_fully_vax_no_test_med	risk_inf_fully_vax_and_test_med	risk_inf_no_mitig_big	risk_inf_testing_no_vax_big	risk_inf_fully_vax_no_test_big	risk_inf_fully_vax_and_test_big
26030	181	26	91.18362967088196	26	030	936263	181	936263	0.9118362967088196	19	193.32174826944993	0.0019332174826944993	0.21399999999999997	0.9095716225415523	1.9	0.4	1.7	0.4	3.8	0.8	3.5	0.7	5.6	1.2	5.1	1.1
26033	1	26	91.18362967088196	26	033	77682	1	77682	0.9118362967088196	1	12.872995031023917	1.2872995031023917e-4	0.21399999999999997	0.9095716225415523	0.1	0	0.1	0	0.3	0.1	0.2	0.1	0.4	0.1	0.4	0.1
26035	1	26	91.18362967088196	26	035	12536	1	12536	0.9118362967088196	8	79.77026164645821	7.97702616464582e-4	0.21399999999999997	0.9095716225415523	0.8	0.2	0.7	0.2	1.6	0.3	1.4	0.3	2.4	0.5	2.2	0.5
26036	20	26	91.18362967088196	26	036	33049	20	33049	0.9118362967088196	61	605.1620321341039	0.0060516203213410395	0.21399999999999997	0.9095716225415523	5.9	1.3	5.4	1.2	11.4	2.6	10.5	2.3	16.6	3.8	15.3	3.5
26038	2	26	91.18362967088196	26	038	5173	2	5173	0.9118362967088196	39	386.62284941040014	0.0038662284941040014	0.21399999999999997	0.9095716225415523	3.8	0.8	3.5	0.8	7.5	1.6	6.8	1.5	11	2.5	10	2.2
26039	2	26	91.18362967088196	26	039	5774	2	5774	0.9118362967088196	35	346.38032559750604	0.0034638032559750607	0.21399999999999997	0.9095716225415523	3.4	0.7	3.1	0.7	6.7	1.5	6.1	1.3	9.9	2.2	9	2
26041	2	26	91.18362967088196	26	041	14369	2	14369	0.9118362967088196	14	139.18853086505672	0.0013918853086505672	0.21399999999999997	0.9095716225415523	1.4	0.3	1.3	0.3	2.7	0.6	2.5	0.5	4.1	0.9	3.7	0.8
26042	27	26	91.18362967088196	26	042	164387	27	164387	0.9118362967088196	16	164.24656450935902	0.0016424656450935902	0.21399999999999997	0.9095716225415523	1.6	0.4	1.5	0.3	3.2	0.7	2.9	0.6	4.8	1	4.4	1
26043	33	26	91.18362967088196	26	043	264782	33	264782	0.9118362967088196	12	124.63082837957263	0.0012463082837957263	0.21399999999999997	0.9095716225415523	1.2	0.3	1.1	0.2	2.5	0.5	2.2	0.5	3.7	0.8	3.3	0.7
26047	2	26	91.18362967088196	26	047	9122	2	9122	0.9118362967088196	22	219.25016443762334	0.0021925016443762333	0.21399999999999997	0.9095716225415523	2.2	0.5	2	0.4	4.3	0.9	3.9	0.9	6.4	1.4	5.8	1.3
26048	24	26	91.18362967088196	26	048	62689	24	62689	0.9118362967088196	38	382.84228493037057	0.0038284228493037057	0.21399999999999997	0.9095716225415523	3.8	0.8	3.4	0.7	7.4	1.6	6.7	1.5	10.9	2.4	9.9	2.2
26049	2	26	91.18362967088196	26	049	3090	2	3090	0.9118362967088196	65	647.2491909385113	0.006472491909385114	0.21399999999999997	0.9095716225415523	6.3	1.4	5.7	1.3	12.2	2.7	11.1	2.5	17.7	4.1	16.2	3.7
26052	1	26	91.18362967088196	26	052	5257	1	5257	0.9118362967088196	19	190.22256039566292	0.0019022256039566293	0.21399999999999997	0.9095716225415523	1.9	0.4	1.7	0.4	3.7	0.8	3.4	0.7	5.6	1.2	5.1	1.1
26055	20	26	91.18362967088196	26	055	199021	20	199021	0.9118362967088196	10	100.49190788911721	0.0010049190788911722	0.21399999999999997	0.9095716225415523	1	0.2	0.9	0.2	2	0.4	1.8	0.4	3	0.6	2.7	0.6
26058	13	26	91.18362967088196	26	058	16203	13	16203	0.9118362967088196	80	802.3205579213726	0.008023205579213726	0.21399999999999997	0.9095716225415523	7.7	1.7	7.1	1.6	14.9	3.4	13.6	3.1	21.5	5	19.7	4.6
26064	1	26	91.18362967088196	26	064	1381	1	1381	0.9118362967088196	72	724.112961622013	0.00724112961622013	0.21399999999999997	0.9095716225415523	7	1.5	6.4	1.4	13.5	3.1	12.4	2.8	19.6	4.5	18	4.1
26065	6	26	91.18362967088196	26	065	1473	6	1473	0.9118362967088196	407	4073.319755600815	0.04073319755600815	0.21399999999999997	0.9095716225415523	34	8.4	31.4	7.7	56.5	16.1	53	14.7	71.3	23.1	67.8	21.2
26070	6	26	91.18362967088196	26	070	13627	6	13627	0.9118362967088196	44	440.3023409407793	0.004403023409407793	0.21399999999999997	0.9095716225415523	4.3	0.9	3.9	0.9	8.4	1.9	7.7	1.7	12.4	2.8	11.3	2.5
27001	1	27	82.47155787193697	27	001	58524	1	58524	0.8247155787193696	2	17.0870070398469	1.70870070398469e-4	0.21399999999999997	0.8349607024186642	0.2	0	0.1	0	0.3	0.1	0.3	0.1	0.5	0.1	0.4	0.1
27002	3	27	82.47155787193697	27	002	243229	3	243229	0.8247155787193696	1	12.33405556080895	1.233405556080895e-4	0.21399999999999997	0.8349607024186642	0.1	0	0.1	0	0.2	0.1	0.2	0	0.4	0.1	0.3	0.1
27004	18	27	82.47155787193697	27	004	683607	18	683607	0.8247155787193696	3	26.3309182030026	2.63309182030026e-4	0.21399999999999997	0.8349607024186642	0.3	0.1	0.2	0	0.5	0.1	0.4	0.1	0.8	0.2	0.7	0.1
27005	4	27	82.47155787193697	27	005	214877	4	214877	0.8247155787193696	2	18.615300846530808	1.8615300846530806e-4	0.21399999999999997	0.8349607024186642	0.2	0	0.2	0	0.4	0.1	0.3	0.1	0.6	0.1	0.5	0.1
27006	1	27	82.47155787193697	27	006	137257	1	137257	0.8247155787193696	1	7.285602920069651	7.28560292006965e-5	0.21399999999999997	0.8349607024186642	0.1	0	0.1	0	0.1	0	0.1	0	0.2	0	0.2	0
27010	1	27	82.47155787193697	27	010	91185	1	91185	0.8247155787193696	1	10.966716016888743	1.0966716016888742e-4	0.21399999999999997	0.8349607024186642	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.3	0.1
27011	1	27	82.47155787193697	27	011	30798	1	30798	0.8247155787193696	3	32.4696408857718	3.2469640885771805e-4	0.21399999999999997	0.8349607024186642	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	1	0.2	0.8	0.2
27012	1	27	82.47155787193697	27	012	158601	1	158601	0.8247155787193696	1	6.30513048467538	6.30513048467538e-5	0.21399999999999997	0.8349607024186642	0.1	0	0.1	0	0.1	0	0.1	0	0.2	0	0.2	0
27013	5	27	82.47155787193697	27	013	150300	5	150300	0.8247155787193696	3	33.266799733865604	3.3266799733865603e-4	0.21399999999999997	0.8349607024186642	0.3	0.1	0.3	0.1	0.7	0.1	0.6	0.1	1	0.2	0.8	0.2
27014	3	27	82.47155787193697	27	014	96741	3	96741	0.8247155787193696	3	31.01063664837039	3.101063664837039e-4	0.21399999999999997	0.8349607024186642	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	0.9	0.2	0.8	0.2
27017	1	27	82.47155787193697	27	017	62310	1	62310	0.8247155787193696	2	16.048788316482103	1.6048788316482104e-4	0.21399999999999997	0.8349607024186642	0.2	0	0.1	0	0.3	0.1	0.3	0.1	0.5	0.1	0.4	0.1
28001	2	28	104.81986316999435	28	001	9822	2	9822	1.0481986316999434	20	203.62451639177357	0.0020362451639177356	0.21399999999999997	1.0574755387953871	2	0.4	2.1	0.5	4	0.9	4.2	0.9	5.9	1.3	6.3	1.4
28002	1	28	104.81986316999435	28	002	28725	1	28725	1.0481986316999434	3	34.81288076588338	3.4812880765883376e-4	0.21399999999999997	1.0574755387953871	0.3	0.1	0.4	0.1	0.7	0.1	0.7	0.2	1	0.2	1.1	0.2
28003	4	28	104.81986316999435	28	003	269790	4	269790	1.0481986316999434	1	14.826346417584046	1.4826346417584046e-4	0.21399999999999997	1.0574755387953871	0.1	0	0.2	0	0.3	0.1	0.3	0.1	0.4	0.1	0.5	0.1
28009	7	28	104.81986316999435	28	009	205933	7	205933	1.0481986316999434	3	33.99163805703797	3.399163805703797e-4	0.21399999999999997	1.0574755387953871	0.3	0.1	0.4	0.1	0.7	0.1	0.7	0.2	1	0.2	1.1	0.2
28011	1	28	104.81986316999435	28	011	8288	1	8288	1.0481986316999434	12	120.65637065637065	0.0012065637065637065	0.21399999999999997	1.0574755387953871	1.2	0.3	1.3	0.3	2.4	0.5	2.5	0.5	3.6	0.8	3.8	0.8
28016	2	28	104.81986316999435	28	016	17012	2	17012	1.0481986316999434	12	117.56407241946862	0.0011756407241946861	0.21399999999999997	1.0574755387953871	1.2	0.3	1.2	0.3	2.3	0.5	2.5	0.5	3.5	0.8	3.7	0.8
28021	7	28	104.81986316999435	28	021	106144	7	106144	1.0481986316999434	7	65.94814591498343	6.594814591498342e-4	0.21399999999999997	1.0574755387953871	0.7	0.1	0.7	0.1	1.3	0.3	1.4	0.3	2	0.4	2.1	0.4
28022	3	28	104.81986316999435	28	022	541979	3	541979	1.0481986316999434	1	5.535269816727217	5.5352698167272165e-5	0.21399999999999997	1.0574755387953871	0.1	0	0.1	0	0.1	0	0.1	0	0.2	0	0.2	0
28023	1	28	104.81986316999435	28	023	4280	1	4280	1.0481986316999434	23	233.64485981308408	0.002336448598130841	0.21399999999999997	1.0574755387953871	2.3	0.5	2.4	0.5	4.6	1	4.8	1.1	6.8	1.5	7.2	1.6
28027	8	28	104.81986316999435	28	027	425058	8	425058	1.0481986316999434	2	18.820960904158962	1.8820960904158962e-4	0.21399999999999997	1.0574755387953871	0.2	0	0.2	0	0.4	0.1	0.4	0.1	0.6	0.1	0.6	0.1
28029	2	28	104.81986316999435	28	029	13190	2	13190	1.0481986316999434	15	151.6300227445034	0.001516300227445034	0.21399999999999997	1.0574755387953871	1.5	0.3	1.6	0.3	3	0.6	3.2	0.7	4.5	1	4.7	1
28032	6	28	104.81986316999435	28	032	704767	6	704767	1.0481986316999434	1	8.51345196355675	8.51345196355675e-5	0.21399999999999997	1.0574755387953871	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.3	0.1
28033	5	28	104.81986316999435	28	033	132484	5	132484	1.0481986316999434	4	37.740406388695995	3.774040638869599e-4	0.21399999999999997	1.0574755387953871	0.4	0.1	0.4	0.1	0.8	0.2	0.8	0.2	1.1	0.2	1.2	0.3
28037	2	28	104.81986316999435	28	037	23673	2	23673	1.0481986316999434	8	84.48443374308283	8.448443374308284e-4	0.21399999999999997	1.0574755387953871	0.8	0.2	0.9	0.2	1.7	0.4	1.8	0.4	2.5	0.5	2.6	0.6
28038	8	28	104.81986316999435	28	038	297562	8	297562	1.0481986316999434	3	26.8851533461934	2.68851533461934e-4	0.21399999999999997	1.0574755387953871	0.3	0.1	0.3	0.1	0.5	0.1	0.6	0.1	0.8	0.2	0.8	0.2
28039	3	28	104.81986316999435	28	039	28230	3	28230	1.0481986316999434	11	106.26992561105206	0.0010626992561105207	0.21399999999999997	1.0574755387953871	1.1	0.2	1.1	0.2	2.1	0.5	2.2	0.5	3.1	0.7	3.3	0.7
28040	1	28	104.81986316999435	28	040	60055	1	60055	1.0481986316999434	2	16.6514028806927	1.66514028806927e-4	0.21399999999999997	1.0574755387953871	0.2	0	0.2	0	0.3	0.1	0.4	0.1	0.5	0.1	0.5	0.1
28041	7	28	104.81986316999435	28	041	349688	7	349688	1.0481986316999434	2	20.017844478506554	2.0017844478506554e-4	0.21399999999999997	1.0574755387953871	0.2	0	0.2	0	0.4	0.1	0.4	0.1	0.6	0.1	0.6	0.1
28043	1	28	104.81986316999435	28	043	22229	1	22229	1.0481986316999434	4	44.98627918484863	4.4986279184848623e-4	0.21399999999999997	1.0574755387953871	0.4	0.1	0.5	0.1	0.9	0.2	0.9	0.2	1.3	0.3	1.4	0.3
29002	1	29	92.99280628037562	29	002	16003	1	16003	0.9299280628037562	6	62.488283446853714	6.248828344685371e-4	0.21399999999999997	0.9267692079184721	0.6	0.1	0.6	0.1	1.2	0.3	1.2	0.2	1.9	0.4	1.7	0.4
29005	2	29	92.99280628037562	29	005	80725	2	80725	0.9299280628037562	2	24.775472282440383	2.4775472282440383e-4	0.21399999999999997	0.9267692079184721	0.2	0.1	0.2	0	0.5	0.1	0.5	0.1	0.7	0.2	0.7	0.1
29010	2	29	92.99280628037562	29	010	73215	2	73215	0.9299280628037562	3	27.316806665300827	2.7316806665300826e-4	0.21399999999999997	0.9267692079184721	0.3	0.1	0.3	0.1	0.5	0.1	0.5	0.1	0.8	0.2	0.8	0.2
29013	1	29	92.99280628037562	29	013	98764	1	98764	0.9299280628037562	1	10.125146814628811	1.0125146814628812e-4	0.21399999999999997	0.9267692079184721	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.3	0.1
29024	3	29	92.99280628037562	29	024	28357	3	28357	0.9299280628037562	11	105.79398384878513	0.0010579398384878513	0.21399999999999997	0.9267692079184721	1.1	0.2	1	0.2	2.1	0.5	1.9	0.4	3.1	0.7	2.9	0.6
29029	1	29	92.99280628037562	29	029	13328	1	13328	0.9299280628037562	8	75.03001200480192	7.503001200480192e-4	0.21399999999999997	0.9267692079184721	0.7	0.2	0.7	0.1	1.5	0.3	1.4	0.3	2.2	0.5	2.1	0.4
29033	4	29	92.99280628037562	29	033	99896	4	99896	0.9299280628037562	4	40.041643309041405	4.00416433090414e-4	0.21399999999999997	0.9267692079184721	0.4	0.1	0.4	0.1	0.8	0.2	0.7	0.2	1.2	0.3	1.1	0.2
29042	2	29	92.99280628037562	29	042	14197	2	14197	0.9299280628037562	14	140.87483271113615	0.0014087483271113615	0.21399999999999997	0.9267692079184721	1.4	0.3	1.3	0.3	2.8	0.6	2.6	0.6	4.1	0.9	3.8	0.8
29044	1	29	92.99280628037562	29	044	45717	1	45717	0.9299280628037562	2	21.87370124898834	2.187370124898834e-4	0.21399999999999997	0.9267692079184721	0.2	0	0.2	0	0.4	0.1	0.4	0.1	0.7	0.1	0.6	0.1
29048	1	29	92.99280628037562	29	048	19036	1	19036	0.9299280628037562	5	52.532044547173776	0.00052532044547173775	0.21399999999999997	0.9267692079184721	0.5	0.1	0.5	0.1	1	0.2	1	0.2	1.6	0.3	1.5	0.3
29050	1	29	92.99280628037562	29	050	11761	1	11761	0.9299280628037562	9	85.02678343678258	8.502678343678258e-4	0.21399999999999997	0.9267692079184721	0.8	0.2	0.8	0.2	1.7	0.4	1.6	0.3	2.5	0.5	2.3	0.5
29053	1	29	92.99280628037562	29	053	7688	1	7688	0.9299280628037562	13	130.07284079084286	0.0013007284079084287	0.21399999999999997	0.9267692079184721	1.3	0.3	1.2	0.3	2.6	0.6	2.4	0.5	3.8	0.8	3.6	0.8
30006	1	30	72.54062254769845	30	006	23100	1	23100	0.7254062254769845	4	43.29004329004329	4.329004329004329e-4	0.21399999999999997	0.7635637757227293	0.4	0.1	0.3	0.1	0.9	0.2	0.7	0.1	1.3	0.3	1	0.2
30011	1	30	72.54062254769845	30	011	57035	1	57035	0.7254062254769845	2	17.533093714385902	1.7533093714385903e-4	0.21399999999999997	0.7635637757227293	0.2	0	0.1	0	0.4	0.1	0.3	0.1	0.5	0.1	0.4	0.1
30015	1	30	72.54062254769845	30	015	33839	1	33839	0.7254062254769845	3	29.551700700375306	2.9551700700375307e-4	0.21399999999999997	0.7635637757227293	0.3	0.1	0.2	0	0.6	0.1	0.5	0.1	0.9	0.2	0.7	0.1
30032	1	30	72.54062254769845	30	032	49451	1	49451	0.7254062254769845	2	20.22203797698732	2.022203797698732e-4	0.21399999999999997	0.7635637757227293	0.2	0	0.2	0	0.4	0.1	0.3	0.1	0.6	0.1	0.5	0.1
30038	1	30	72.54062254769845	30	038	93911	1	93911	0.7254062254769845	1	10.648379849005973	1.0648379849005973e-4	0.21399999999999997	0.7635637757227293	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.2	0.1
30039	2	30	72.54062254769845	30	039	310698	2	310698	0.7254062254769845	1	6.437119003019009	6.43711900301901e-5	0.21399999999999997	0.7635637757227293	0.1	0	0	0	0.1	0	0.1	0	0.2	0	0.1	0
30040	3	30	72.54062254769845	30	040	55016	3	55016	0.7254062254769845	5	54.52959139159517	5.452959139159517e-4	0.21399999999999997	0.7635637757227293	0.5	0.1	0.4	0.1	1.1	0.2	0.8	0.2	1.6	0.3	1.2	0.3
30048	1	30	72.54062254769845	30	048	130903	1	130903	0.7254062254769845	1	7.639244325951276	7.639244325951276e-5	0.21399999999999997	0.7635637757227293	0.1	0	0.1	0	0.2	0	0.1	0	0.2	0	0.2	0
30068	1	30	72.54062254769845	30	068	66372	1	66372	0.7254062254769845	2	15.0665943470138	1.50665943470138e-4	0.21399999999999997	0.7635637757227293	0.2	0	0.1	0	0.3	0.1	0.2	0	0.5	0.1	0.3	0.1
30077	1	30	72.54062254769845	30	077	42807	1	42807	0.7254062254769845	2	23.36066531174808	2.3360665311748078e-4	0.21399999999999997	0.7635637757227293	0.2	0	0.2	0	0.5	0.1	0.4	0.1	0.7	0.1	0.5	0.1
30087	3	30	72.54062254769845	30	087	488531	3	488531	0.7254062254769845	1	6.140859024299379	6.14085902429938e-5	0.21399999999999997	0.7635637757227293	0.1	0	0	0	0.1	0	0.1	0	0.2	0	0.1	0
30097	1	30	72.54062254769845	30	097	19123	1	19123	0.7254062254769845	5	52.293050253621296	5.22930502536213e-4	0.21399999999999997	0.7635637757227293	0.5	0.1	0.4	0.1	1	0.2	0.8	0.2	1.6	0.3	1.2	0.3
30108	1	30	72.54062254769845	30	108	144776	1	144776	0.7254062254769845	1	6.907222191523457	6.907222191523457e-5	0.21399999999999997	0.7635637757227293	0.1	0	0.1	0	0.1	0	0.1	0	0.2	0	0.2	0
30115	1	30	72.54062254769845	30	115	37314	1	37314	0.7254062254769845	3	26.79959264619178	2.679959264619178e-4	0.21399999999999997	0.7635637757227293	0.3	0.1	0.2	0	0.5	0.1	0.4	0.1	0.8	0.2	0.6	0.1
30118	2	30	72.54062254769845	30	118	123182	2	123182	0.7254062254769845	2	16.236138396843696	1.6236138396843696e-4	0.21399999999999997	0.7635637757227293	0.2	0	0.1	0	0.3	0.1	0.2	0.1	0.5	0.1	0.4	0.1
30124	1	30	72.54062254769845	30	124	159910	1	159910	0.7254062254769845	1	6.253517603652055	6.253517603652055e-5	0.21399999999999997	0.7635637757227293	0.1	0	0	0	0.1	0	0.1	0	0.2	0	0.1	0
30127	1	30	72.54062254769845	30	127	28258	1	28258	0.7254062254769845	4	35.38820864887819	0.00035388208648878193	0.21399999999999997	0.7635637757227293	0.4	0.1	0.3	0.1	0.7	0.2	0.5	0.1	1.1	0.2	0.8	0.2
30131	37	30	72.54062254769845	30	131	189457	37	189457	0.7254062254769845	20	195.29497458526208	0.0019529497458526208	0.21399999999999997	0.7635637757227293	1.9	0.4	1.5	0.3	3.8	0.8	2.9	0.6	5.7	1.2	4.4	1
30134	1	30	72.54062254769845	30	134	23544	1	23544	0.7254062254769845	4	42.473666326877336	4.2473666326877334e-4	0.21399999999999997	0.7635637757227293	0.4	0.1	0.3	0.1	0.8	0.2	0.6	0.1	1.3	0.3	1	0.2
30141	4	30	72.54062254769845	30	141	162428	4	162428	0.7254062254769845	2	24.626295958824834	2.4626295958824835e-4	0.21399999999999997	0.7635637757227293	0.2	0.1	0.2	0	0.5	0.1	0.4	0.1	0.7	0.2	0.6	0.1
30160	1	30	72.54062254769845	30	160	107270	1	107270	0.7254062254769845	1	9.322270905192505	9.322270905192505e-5	0.21399999999999997	0.7635637757227293	0.1	0	0.1	0	0.2	0	0.1	0	0.3	0.1	0.2	0
30174	2	30	72.54062254769845	30	174	95602	2	95602	0.7254062254769845	2	20.92006443379846	2.0920064433798457e-4	0.21399999999999997	0.7635637757227293	0.2	0	0.2	0	0.4	0.1	0.3	0.1	0.6	0.1	0.5	0.1
30175	1	30	72.54062254769845	30	175	92726	1	92726	0.7254062254769845	1	10.78446174751418	1.0784461747514181e-4	0.21399999999999997	0.7635637757227293	0.1	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.2	0.1
30193	9	30	72.54062254769845	30	193	607209	9	607209	0.7254062254769845	1	14.821914694940292	1.4821914694940292e-4	0.21399999999999997	0.7635637757227293	0.1	0	0.1	0	0.3	0.1	0.2	0	0.4	0.1	0.3	0.1
30205	1	30	72.54062254769845	30	205	19402	1	19402	0.7254062254769845	5	51.54107823935677	5.154107823935677e-4	0.21399999999999997	0.7635637757227293	0.5	0.1	0.4	0.1	1	0.2	0.8	0.2	1.5	0.3	1.2	0.3
31026	1	31	97.41789600404671	31	026	3622	1	3622	0.9741789600404671	28	276.09055770292656	0.0027609055770292656	0.21399999999999997	0.9717064889314733	2.7	0.6	2.7	0.6	5.4	1.2	5.2	1.1	8	1.8	7.7	1.7
31040	1	31	97.41789600404671	31	040	28555	1	28555	0.9741789600404671	4	35.02013657853266	3.502013657853266e-4	0.21399999999999997	0.9717064889314733	0.3	0.1	0.3	0.1	0.7	0.1	0.7	0.1	1	0.2	1	0.2
31041	3	31	97.41789600404671	31	041	141939	3	141939	0.9741789600404671	2	21.13584004396255	2.1135840043962547e-4	0.21399999999999997	0.9717064889314733	0.2	0	0.2	0	0.4	0.1	0.4	0.1	0.6	0.1	0.6	0.1
31050	99	31	97.41789600404671	31	050	995129	99	995129	0.9741789600404671	10	99.48458943513856	9.948458943513855e-4	0.21399999999999997	0.9717064889314733	1	0.2	1	0.2	2	0.4	1.9	0.4	2.9	0.6	2.9	0.6
31056	1	31	97.41789600404671	31	056	33854	1	33854	0.9741789600404671	3	29.538606959295798	2.95386069592958e-4	0.21399999999999997	0.9717064889314733	0.3	0.1	0.3	0.1	0.6	0.1	0.6	0.1	0.9	0.2	0.9	0.2
31059	1	31	97.41789600404671	31	059	66008	1	66008	0.9741789600404671	2	15.149678826808874	1.5149678826808873e-4	0.21399999999999997	0.9717064889314733	0.2	0	0.1	0	0.3	0.1	0.3	0.1	0.5	0.1	0.4	0.1
31089	1	31	97.41789600404671	31	089	40495	1	40495	0.9741789600404671	2	24.69440671687863	2.469440671687863e-4	0.21399999999999997	0.9717064889314733	0.2	0.1	0.2	0.1	0.5	0.1	0.5	0.1	0.7	0.2	0.7	0.2
32005	1	32	88.32472946198166	32	005	45759	1	45759	0.8832472946198167	2	21.853624423610658	2.1853624423610657e-4	0.21399999999999997	0.88365973925041	0.2	0	0.2	0	0.4	0.1	0.4	0.1	0.7	0.1	0.6	0.1
32010	15	32	88.32472946198166	32	010	240532	15	240532	0.8832472946198167	6	62.36176475479355	6.236176475479354e-4	0.21399999999999997	0.88365973925041	0.6	0.1	0.5	0.1	1.2	0.3	1.1	0.2	1.9	0.4	1.6	0.4
32011	1	32	88.32472946198166	32	011	3362	1	3362	0.8832472946198167	30	297.441998810232	0.00297441998810232	0.21399999999999997	0.88365973925041	2.9	0.6	2.6	0.6	5.8	1.3	5.1	1.1	8.5	1.9	7.6	1.7
32012	1	32	88.32472946198166	32	012	8168	1	8168	0.8832472946198167	12	122.42899118511265	0.0012242899118511264	0.21399999999999997	0.88365973925041	1.2	0.3	1.1	0.2	2.4	0.5	2.1	0.5	3.6	0.8	3.2	0.7
32017	23	32	88.32472946198166	32	017	211740	23	211740	0.8832472946198167	11	108.62378388589781	0.001086237838858978	0.21399999999999997	0.88365973925041	1.1	0.2	1	0.2	2.2	0.5	1.9	0.4	3.2	0.7	2.8	0.6
32020	1	32	88.32472946198166	32	020	59910	1	59910	0.8832472946198167	2	16.691704223001167	1.6691704223001168e-4	0.21399999999999997	0.88365973925041	0.2	0	0.1	0	0.3	0.1	0.3	0.1	0.5	0.1	0.4	0.1
32022	1	32	88.32472946198166	32	022	19749	1	19749	0.8832472946198167	5	50.63547521393488	5.063547521393488e-4	0.21399999999999997	0.88365973925041	0.5	0.1	0.4	0.1	1	0.2	0.9	0.2	1.5	0.3	1.3	0.3
32024	1	32	88.32472946198166	32	024	53709	1	53709	0.8832472946198167	2	18.618853451004487	1.8618853451004487e-4	0.21399999999999997	0.88365973925041	0.2	0	0.2	0	0.4	0.1	0.3	0.1	0.6	0.1	0.5	0.1
32026	1	32	88.32472946198166	32	026	17774	1	17774	0.8832472946198167	6	56.26195566557894	5.626195566557894e-4	0.21399999999999997	0.88365973925041	0.6	0.1	0.5	0.1	1.1	0.2	1	0.2	1.7	0.4	1.5	0.3
32032	2	32	88.32472946198166	32	032	13207	2	13207	0.8832472946198167	15	151.43484515787083	0.0015143484515787082	0.21399999999999997	0.88365973925041	1.5	0.3	1.3	0.3	3	0.6	2.6	0.6	4.4	1	3.9	0.9
32036	4	32	88.32472946198166	32	036	44144	4	44144	0.8832472946198167	9	90.61254077564335	9.061254077564335e-4	0.21399999999999997	0.88365973925041	0.9	0.2	0.8	0.2	1.8	0.4	1.6	0.3	2.7	0.6	2.4	0.5
32038	1	32	88.32472946198166	32	038	72241	1	72241	0.8832472946198167	1	13.84255478191055	1.384255478191055e-4	0.21399999999999997	0.88365973925041	0.1	0	0.1	0	0.3	0.1	0.2	0.1	0.4	0.1	0.4	0.1
32039	1	32	88.32472946198166	32	039	64535	1	64535	0.8832472946198167	2	15.495467575734098	1.54954675757341e-4	0.21399999999999997	0.88365973925041	0.2	0	0.1	0	0.3	0.1	0.3	0.1	0.5	0.1	0.4	0.1
32040	1	32	88.32472946198166	32	040	21844	1	21844	0.8832472946198167	5	45.77916132576451	4.577916132576451e-4	0.21399999999999997	0.88365973925041	0.5	0.1	0.4	0.1	0.9	0.2	0.8	0.2	1.4	0.3	1.2	0.3
32042	2	32	88.32472946198166	32	042	63665	2	63665	0.8832472946198167	3	31.414434932851645	3.1414434932851645e-4	0.21399999999999997	0.88365973925041	0.3	0.1	0.3	0.1	0.6	0.1	0.6	0.1	0.9	0.2	0.8	0.2
32049	1	32	88.32472946198166	32	049	32461	1	32461	0.8832472946198167	3	30.806198207079262	3.080619820707926e-4	0.21399999999999997	0.88365973925041	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	0.9	0.2	0.8	0.2
32051	1	32	88.32472946198166	32	051	34623	1	34623	0.8832472946198167	3	28.882534731248015	2.8882534731248014e-4	0.21399999999999997	0.88365973925041	0.3	0.1	0.3	0.1	0.6	0.1	0.5	0.1	0.9	0.2	0.8	0.2
32053	1	32	88.32472946198166	32	053	13208	1	13208	0.8832472946198167	8	75.71168988491823	7.571168988491823e-4	0.21399999999999997	0.88365973925041	0.8	0.2	0.7	0.1	1.5	0.3	1.3	0.3	2.2	0.5	2	0.4
32054	1	32	88.32472946198166	32	054	19446	1	19446	0.8832472946198167	5	51.424457471973675	5.142445747197367e-4	0.21399999999999997	0.88365973925041	0.5	0.1	0.5	0.1	1	0.2	0.9	0.2	1.5	0.3	1.4	0.3
32055	3	32	88.32472946198166	32	055	31558	3	31558	0.8832472946198167	10	95.06305849546867	9.506305849546866e-4	0.21399999999999997	0.88365973925041	0.9	0.2	0.8	0.2	1.9	0.4	1.7	0.4	2.8	0.6	2.5	0.5
32056	56	32	88.32472946198166	32	056	149607	56	149607	0.8832472946198167	37	374.3140361079361	0.003743140361079361	0.21399999999999997	0.88365973925041	3.7	0.8	3.3	0.7	7.2	1.6	6.4	1.4	10.6	2.4	9.5	2.1
32058	1	32	88.32472946198166	32	058	2767	1	2767	0.8832472946198167	36	361.4022406938923	0.003614022406938923	0.21399999999999997	0.88365973925041	3.6	0.8	3.1	0.7	7	1.5	6.2	1.4	10.3	2.3	9.1	2
